"","N_Accesion","gi","Title","Serotype","Genotype","Gene","Size_sequence","Country","Location","Year","Month","lat_country","lon_country","locationtype_country","formatted_country","lat_location","lon_location","locationtype_location","formatted_location","Comments"
"5467","KC006937",512130107,"Dengue_virus_1_strain_11_GZ_05_envelope_protein_gene_partial_cds","DENV_1","IV","E",1485,"China","Guangzhou",2011,NA,35.86166,104.195397,"APPROXIMATE","China",23.12911,113.264385,"APPROXIMATE","Guangzhou, Guangdong, China","China_Guangzhou_serum_2011"
"5468","KC006936",512130105,"Dengue_virus_1_strain_11_GZ_04_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1485,"China","Guangzhou",2011,NA,35.86166,104.195397,"APPROXIMATE","China",23.12911,113.264385,"APPROXIMATE","Guangzhou, Guangdong, China","China_Guangzhou_serum_2011"
"5469","KC006935",512130103,"Dengue_virus_1_strain_11_GZ_03_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1485,"China","Guangzhou",2011,NA,35.86166,104.195397,"APPROXIMATE","China",23.12911,113.264385,"APPROXIMATE","Guangzhou, Guangdong, China","China_Guangzhou_serum_2011"
"5470","KC006934",512130101,"Dengue_virus_1_strain_11_GZ_02_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1485,"China","Guangzhou",2011,NA,35.86166,104.195397,"APPROXIMATE","China",23.12911,113.264385,"APPROXIMATE","Guangzhou, Guangdong, China","China_Guangzhou_serum_2011"
"5471","KC006933",512130099,"Dengue_virus_1_strain_11_GZ_01_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1485,"China","Guangzhou",2011,NA,35.86166,104.195397,"APPROXIMATE","China",23.12911,113.264385,"APPROXIMATE","Guangzhou, Guangdong, China","China_Guangzhou_serum_2011"
"5472","KC333651",478248149,"Dengue_virus_4_strain_GZ_9809_2012_complete_genome","DENV_4",NA,"Complete_Genome",10574,"China",NA,2012,NA,35.86166,104.195397,"APPROXIMATE","China",NA,NA,NA,NA,"China_human_serum_2012"
"5477","KC759167",507144710,"Dengue_virus_1_isolate_DF1203_complete_genome","DENV_1",NA,"Complete_Genome",10735,"China",NA,2012,"Jan",35.86166,104.195397,"APPROXIMATE","China",NA,NA,NA,NA,"China_serum_09_Jan_2012_Chinese_patient_returning_from_Surinam"
"5478","JN638572",399148998,"Dengue_virus_4_isolate_DSS_patient_complete_genome","DENV_4",NA,"Complete_Genome",10656,"Cambodia",NA,2008,NA,12.565679,104.990963,"APPROXIMATE","Cambodia",NA,NA,NA,NA,"Cambodia_2008_IPC_passage_1_in_C6_36_cells_indels_in_UTR_have_not_been_validated"
"5479","JN638571",399148996,"Dengue_virus_4_isolate_DHF_patient_complete_genome","DENV_4","III","Complete_Genome",10656,"Cambodia",NA,2007,NA,12.565679,104.990963,"APPROXIMATE","Cambodia",NA,NA,NA,NA,"Cambodia_2007_IPC_passage_1_in_C6_36_cells_indels_in_UTR_have_not_been_validated"
"5480","JN638570",399148994,"Dengue_virus_4_isolate_DF_patient_complete_genome","DENV_4",NA,"Complete_Genome",10650,"Cambodia",NA,2008,NA,12.565679,104.990963,"APPROXIMATE","Cambodia",NA,NA,NA,NA,"Cambodia_2008_IPC_passage_1_in_C6_36_cells_indels_in_UTR_have_not_been_validated"
"5529","HF955512",499137121,"Dengue_virus_1_partial_gene_for_polyprotein_envelope_protein__E__and_nonstructural_protein_1__NS1__region_strain_DEN_9234_RO_2012_isolate_9234","DENV_1",NA,"E_NS1",397,"Portugal",NA,2012,NA,39.399872,-8.224454,"APPROXIMATE","Portugal",NA,NA,NA,NA,"Portugal_2012"
"5536","KC863953",485451520,"Dengue_virus_1_strain_Den_1CprM_AIIMS_Delhi_1117_2010_pre_core_gene_partial_cds","DENV_1","III","C_prM",435,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"III_C6_36_India_2010"
"5537","KC863952",485451518,"Dengue_virus_1_strain_Den_1CprM_AIIMS_Delhi_1263_2010_pre_core_gene_partial_cds","DENV_1","III","C_prM",435,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"III_C6_36_India_2010"
"5538","KC863951",485451516,"Dengue_virus_1_strain_Den_1CprM_AIIMS_Delhi_1497_2010_pre_core_gene_partial_cds","DENV_1","III","C_prM",435,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"III_C6_36_India_2010"
"5539","KC863950",485451514,"Dengue_virus_1_strain_Den_1CprM_AIIMS_Delhi_1752_2010_pre_core_gene_partial_cds","DENV_1","III","C_prM",435,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"III_C6_36_India_2010"
"5540","KC863949",485451512,"Dengue_virus_1_strain_Den_1CprM_AIIMS_Delhi_1216_2010_pre_core_gene_partial_cds","DENV_1","III","C_prM",435,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"III_C6_36_India_2010"
"5541","KC863948",485451510,"Dengue_virus_1_strain_Den_1CprM_AIIMS_Delhi_1132_2010_pre_core_gene_partial_cds","DENV_1","III","C_prM",435,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"III_C6_36_India_2010"
"5542","KC863947",485451508,"Dengue_virus_1_strain_Den_1CprM_AIIMS_Delhi_512_2010_pre_core_gene_partial_cds","DENV_1","III","C_prM",435,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"III_C6_36_India_2010"
"5543","KC863946",485451506,"Dengue_virus_1_strain_Den_1CprM_AIIMS_Delhi_403_2010_pre_core_gene_partial_cds","DENV_1","III","C_prM",435,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"III_C6_36_India_2010"
"5544","KC863945",485451505,"Dengue_virus_1_strain_Den_1E_AIIMS_Delhi_1752_2010_nonfunctional_envelope_protein_gene_partial_sequence","DENV_1","V","E",1822,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"V_C6_36_India_2010"
"5545","KC863944",485451504,"Dengue_virus_1_strain_Den_1E_AIIMS_Delhi_1216_2010_nonfunctional_envelope_protein_gene_partial_sequence","DENV_1","V","E",1822,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"V_C6_36_India_2010"
"5546","KC863943",485451503,"Dengue_virus_1_strain_Den_1E_AIIMS_Delhi_1497_2010_nonfunctional_envelope_protein_gene_partial_sequence","DENV_1","V","E",1823,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"V_C6_36_India_2010"
"5547","KC863942",485451502,"Dengue_virus_1_strain_Den_1E_AIIMS_Delhi_1132_2010_nonfunctional_envelope_protein_gene_partial_sequence","DENV_1","V","E",1779,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"V_C6_36_India_2010"
"5548","KC863941",485451500,"Dengue_virus_1_strain_Den_1E_AIIMS_Delhi_1117_2010_envelope_protein_gene_partial_cds","DENV_1","V","E",1830,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"V_C6_36_India_2010"
"5549","KC863940",485451498,"Dengue_virus_1_strain_Den_1E_AIIMS_Delhi_1263_2010_envelope_protein_gene_partial_cds","DENV_1","V","E",1821,"India",NA,2010,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"V_C6_36_India_2010"
"5550","KC806070",484714275,"Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds","DENV_1",NA,"E",467,"Brazil",NA,2011,"Jul",-14.235004,-51.92528,"APPROXIMATE","Brazil",NA,NA,NA,NA,"I_Brazil_02_Jul_2011"
"5551","KC806069",484714273,"Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds","DENV_1",NA,"E",470,"Brazil",NA,2011,"Jul",-14.235004,-51.92528,"APPROXIMATE","Brazil",NA,NA,NA,NA,"I_Brazil_02_Jul_2011"
"5552","KC806068",484714271,"Dengue_virus_isolate_1_D1_Del_2013_envelope_protein_gene_partial_cds","DENV_1",NA,"E",470,"Brazil",NA,2011,"Jul",-14.235004,-51.92528,"APPROXIMATE","Brazil",NA,NA,NA,NA,"I_Brazil_02_Jul_2011"
"5553","JQ894501",430802841,"Dengue_virus_1_isolate_D_163_polyprotein_gene_partial_cds","DENV_1",NA,"Polyprotein_Gene",414,"India",NA,2011,"Nov",20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"India_serum_Nov_2011_Pradip_V_Barde"
"5554","KC136240",449839089,"Dengue_virus_1_isolate_GZ63_envelope_protein_gene_partial_cds","DENV_1",NA,"E",1485,"China",NA,2011,NA,35.86166,104.195397,"APPROXIMATE","China",NA,NA,NA,NA,"I_China_serum_from_patient_with_severe_dengue_2011"
"5555","JX024758",444892654,"Dengue_virus_4_isolate_EHI310A129SY10_complete_genome","DENV_4","II","Complete_Genome",10653,"Singapore",NA,2010,"Dec",1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"2_Singapore_serum_from_a_patient_with_severe_dengue_Dec_2010"
"5556","JX024757",444892652,"Dengue_virus_4_isolate_EHI310A129CY10_complete_genome","DENV_4","II","Complete_Genome",10653,"Singapore",NA,2010,"Dec",1.352083,103.819836,"APPROXIMATE","Singapore",NA,NA,NA,NA,"2_Singapore_cerebro_spinal_fluid_from_a_patient_with_severe_dengue_Dec_2010"
"5557","JQ920489",425895256,"Dengue_virus_3_isolate_WF95_090595_2448_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"Wallis and Futuna","Wallis and Futuna",1995,"May",-14.2938,-178.1165,"APPROXIMATE","Wallis and Futuna",-14.2905101,-178.1388989,"APPROXIMATE","Futuna, Wallis and Futuna","I_Wallis_and_Futuna_cell_supernatant_09_May_1995_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5558","JQ920488",425895254,"Dengue_virus_3_isolate_WF95_050495_1650_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"Wallis and Futuna","Wallis and Futuna",1995,"Apr",-14.2938,-178.1165,"APPROXIMATE","Wallis and Futuna",-14.2905101,-178.1388989,"APPROXIMATE","Futuna, Wallis and Futuna","I_Wallis_and_Futuna_cell_supernatant_05_Apr_1995_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5559","JQ920487",425895252,"Dengue_virus_3_isolate_WF89_140889_4838_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"Wallis and Futuna","Wallis and Futuna",1989,"Aug",-14.2938,-178.1165,"APPROXIMATE","Wallis and Futuna",-14.2905101,-178.1388989,"APPROXIMATE","Futuna, Wallis and Futuna","I_Wallis_and_Futuna_cell_supernatant_14_Aug_1989_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5560","JQ920486",425895250,"Dengue_virus_3_isolate_NC96_181196_4690_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"New Caledonia",NA,1996,"Nov",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"I_New_Caledonia_cell_supernatant_18_Nov_1996_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5561","JQ920485",425895248,"Dengue_virus_3_isolate_NC96_211096_4631_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10663,"New Caledonia",NA,1996,"Oct",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"I_New_Caledonia_cell_supernatant_21_Oct_1996_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5562","JQ920484",425895246,"Dengue_virus_3_isolate_NC95_271295_4197_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"New Caledonia",NA,1995,"Dec",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"I_New_Caledonia_cell_supernatant_27_Dec_1995_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5563","JQ920483",425895244,"Dengue_virus_3_isolate_NC95_170895_3750_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"New Caledonia",NA,1995,"Aug",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"I_New_Caledonia_cell_supernatant_17_Aug_1995_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5564","JQ920482",425895242,"Dengue_virus_3_isolate_NC95_240295_418_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"New Caledonia",NA,1995,"Feb",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"I_New_Caledonia_cell_supernatant_24_Feb_1995_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5565","JQ920481",425895240,"Dengue_virus_3_isolate_NC89_060289_283_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"New Caledonia",NA,1989,"Feb",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"I_New_Caledonia_cell_supernatant_06_Feb_1989_isolated_from_cell_supernatant__one_passage_in_VERO__dried_on_filter_paper"
"5566","JQ920480",425895238,"Dengue_virus_3_isolate_PF96_040996_24881_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"French Polynesia","Tahiti",1996,"Sep",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.6509195,-149.4260421,"APPROXIMATE","Tahiti, French Polynesia","I_French_Polynesia_Tahiti_cell_supernatant_04_Sep_1996_passaged_once_through_mosquito_cell_line_C6_36"
"5567","JQ920479",425895236,"Dengue_virus_3_isolate_PF96_150296_46183_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"French Polynesia","Tahiti",1996,"Feb",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.6509195,-149.4260421,"APPROXIMATE","Tahiti, French Polynesia","I_French_Polynesia_Tahiti_cell_supernatant_15_Feb_1996_passaged_once_through_mosquito_cell_line_C6_36"
"5568","JQ920478",425895234,"Dengue_virus_3_isolate_PF95_190795_20064_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"French Polynesia","Tahiti",1995,"Jul",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.6509195,-149.4260421,"APPROXIMATE","Tahiti, French Polynesia","I_French_Polynesia_Tahiti_cell_supernatant_19_Jul_1995_passaged_once_through_mosquito_cell_line_C6_36"
"5569","JQ920477",425895232,"Dengue_virus_3_isolate_PF93_200493_110185_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"French Polynesia",NA,1993,"Apr",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",NA,NA,NA,NA,"I_French_Polynesia_cell_supernatant_20_Apr_1993_passaged_once_through_mosquito_cell_line_C6_36"
"5570","JQ920476",425895230,"Dengue_virus_3_isolate_PF91_090891_22130_polyprotein_gene_complete_cds","DENV_3","I","Complete_Genome",10671,"French Polynesia","Tahiti",1991,"Aug",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.6509195,-149.4260421,"APPROXIMATE","Tahiti, French Polynesia","I_French_Polynesia_Tahiti_cell_supernatant_09_Aug_1991_passaged_once_through_mosquito_cell_line_C6_36"
"5571","JQ915090",425895228,"Dengue_virus_4_isolate_WF09_010409_0001_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10246,"Wallis and Futuna","Wallis and Futuna",2009,"Apr",-14.2938,-178.1165,"APPROXIMATE","Wallis and Futuna",-14.2905101,-178.1388989,"APPROXIMATE","Futuna, Wallis and Futuna","IIa_Wallis_and_Futuna_whole_blood_dried_on_filter_paper_01_Apr_2009"
"5572","JQ915089",425895226,"Dengue_virus_4_isolate_NC09_230909_14518_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10572,"New Caledonia","Dumbea",2009,"Sep",-20.904305,165.618042,"APPROXIMATE","New Caledonia",-22.1560429,166.4447397,"APPROXIMATE","Dumbea, New Caledonia","IIa_New_Caledonia_Dumbea_cell_supernatant_23_Sep_2009_passaged_once_through_mammalian_cell_line_VERO"
"5573","JQ915088",425895224,"Dengue_virus_4_isolate_NC09_020409_9266_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10572,"New Caledonia","Noumea",2009,"Apr",-20.904305,165.618042,"APPROXIMATE","New Caledonia",-22.2558234,166.4505243,"APPROXIMATE","Noumea, New Caledonia","IIa_New_Caledonia_Noumea_serum_02_Apr_2009"
"5574","JQ915087",425895222,"Dengue_virus_4_isolate_NC09_170309_6652_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10246,"New Caledonia","Noumea",2009,"Mar",-20.904305,165.618042,"APPROXIMATE","New Caledonia",-22.2558234,166.4505243,"APPROXIMATE","Noumea, New Caledonia","IIa_New_Caledonia_Noumea_whole_blood_dried_on_filter_paper_17_Mar_2009"
"5575","JQ915086",425895220,"Dengue_virus_4_isolate_NC09_050209_1413_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10572,"New Caledonia","Dumbea",2009,"Feb",-20.904305,165.618042,"APPROXIMATE","New Caledonia",-22.1560429,166.4447397,"APPROXIMATE","Dumbea, New Caledonia","IIa_New_Caledonia_Dumbea_whole_blood_dried_on_filter_paper_05_Feb_2009"
"5576","JQ915085",425895218,"Dengue_virus_4_isolate_NC08_200208_409_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10572,"New Caledonia","Noumea",2008,"Feb",-20.904305,165.618042,"APPROXIMATE","New Caledonia",-22.2558234,166.4505243,"APPROXIMATE","Noumea, New Caledonia","IIa_New_Caledonia_Noumea_serum_20_Feb_2008_imported_case_from_Asia"
"5577","JQ915084",425895216,"Dengue_virus_4_isolate_PF10_150610_28_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10573,"French Polynesia","Tahiti",2010,"Jun",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.6509195,-149.4260421,"APPROXIMATE","Tahiti, French Polynesia","IIa_French_Polynesia_Tahiti_serum_15_Jun_2010"
"5578","JQ915083",425895214,"Dengue_virus_4_isolate_PF09_080409_93_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10572,"French Polynesia","Raiatea",2009,"Apr",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-16.8164132,-151.4552213,"APPROXIMATE","Ra'iātea, French Polynesia","IIa_French_Polynesia_Raiatea_serum_08_Apr_2009"
"5579","JQ915082",425895212,"Dengue_virus_4_isolate_PF09_230309_126_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10572,"French Polynesia","Tahiti",2009,"Mar",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.6509195,-149.4260421,"APPROXIMATE","Tahiti, French Polynesia","IIa_French_Polynesia_Tahiti_serum_23_Mar_2009"
"5580","JQ915081",425895210,"Dengue_virus_4_isolate_PF09_290109_69_polyprotein_gene_complete_cds","DENV_4","II","Complete_Genome",10572,"French Polynesia","Tahaa",2009,"Jan",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-16.6094815,-151.5019256,"APPROXIMATE","Taha'a, French Polynesia","IIa_French_Polynesia_Taha'a_serum_29_Jan_2009"
"5581","JQ915080",425895208,"Dengue_virus_1_isolate_NC10_080810_1138_polyprotein_gene_complete_cds","DENV_1","IV","Complete_Genome",10699,"New Caledonia",NA,2010,"Aug",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"IV_South_Pacific_New_Caledonia_cell_supernatant_08_Aug_2010_passaged_once_through_mammalian_cell_line_VERO"
"5582","JQ915079",425895206,"Dengue_virus_1_isolate_NC09_300509_13639_polyprotein_gene_complete_cds","DENV_1","V","Complete_Genome",10699,"New Caledonia",NA,2009,"May",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"IV_South_Pacific_New_Caledonia_serum_30_May_2009"
"5583","JQ915078",425895204,"Dengue_virus_1_isolate_NC04_030704_1994_polyprotein_gene_partial_cds","DENV_1","V","Polyprotein_Gene",10197,"New Caledonia",NA,2004,"Jul",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"IV_South_Pacific_New_Caledonia_serum_03_Jul_2004"
"5584","JQ915077",425895202,"Dengue_virus_1_isolate_NC02_030602_585_polyprotein_gene_complete_cds","DENV_1","V","Complete_Genome",10699,"New Caledonia",NA,2002,"Jun",-20.904305,165.618042,"APPROXIMATE","New Caledonia",NA,NA,NA,NA,"IV_South_Pacific_New_Caledonia_serum_03_Jun_2002"
"5585","JQ915076",425895200,"Dengue_virus_1_isolate_PF09_090609_76_polyprotein_gene_complete_cds","DENV_1","V","Complete_Genome",10699,"French Polynesia","Tahiti",2009,"Jun",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.6509195,-149.4260421,"APPROXIMATE","Tahiti, French Polynesia","IV_South_Pacific_French_Polynesia_Tahiti_serum_from_a_DF_patient_09_Jun_2009"
"5586","JQ915075",425895198,"Dengue_virus_1_isolate_PF09_060209_120_polyprotein_gene_complete_cds","DENV_1","V","Complete_Genome",10699,"French Polynesia","Tahiti",2009,"Feb",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.6509195,-149.4260421,"APPROXIMATE","Tahiti, French Polynesia","IV_South_Pacific_French_Polynesia_Tahiti_serum_from_a_DF_patient_06_Feb_2009"
"5587","JQ915074",425895196,"Dengue_virus_1_isolate_PF08_180908_01_polyprotein_gene_complete_cds","DENV_1","V","Complete_Genome",10699,"French Polynesia","Moorea",2008,"Sep",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-17.5388435,-149.8295234,"APPROXIMATE","Mo'orea, French Polynesia","IV_South_Pacific_French_Polynesia_Moorea_serum_from_a_DF_patient_18_Sep_2008"
"5588","JQ915073",425895194,"Dengue_virus_1_isolate_PF08_070308_138_polyprotein_gene_complete_cds","DENV_1","IV","Complete_Genome",10699,"French Polynesia","Bora Bora",2008,"Mar",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-16.5004126,-151.7414904,"APPROXIMATE","Bora Bora, French Polynesia","IV_South_Pacific_French_Polynesia_Bora_Bora_serum_from_a_DF_patient_07_Mar_2008"
"5589","JQ915072",425895192,"Dengue_virus_1_isolate_PF07_051107_164_polyprotein_gene_complete_cds","DENV_1","IV","Complete_Genome",10699,"French Polynesia","Tubuai",2007,"Nov",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-23,-150,"APPROXIMATE","Tubuai, French Polynesia","IV_South_Pacific_French_Polynesia_Tubuai_serum_from_a_DF_patient_05_Nov_2007"
"5590","JQ915071",425895190,"Dengue_virus_1_isolate_PF07_230407_201_polyprotein_gene_complete_cds","DENV_1","IV","Complete_Genome",10699,"French Polynesia","Raiatea",2007,"Apr",-17.679742,-149.406843,"APPROXIMATE","French Polynesia",-16.8164132,-151.4552213,"APPROXIMATE","Ra'iātea, French Polynesia","IV_South_Pacific_French_Polynesia_Raiatea_serum_from_a_DSS_patient_23_Apr_2007"
"5591","JQ922560",428625153,"Dengue_virus_4_isolate_DENV_4_IND_0952326_2009_complete_genome","DENV_4",NA,"Complete_Genome",10739,"India","Pune",2009,NA,20.593684,78.96288,"APPROXIMATE","India",18.5204303,73.8567437,"APPROXIMATE","Pune, Maharashtra, India","India_Pune_Maharashtra_2009"
"5592","JQ922559",428625151,"Dengue_virus_4_isolate_DENV_4_IND_793679_1979_complete_genome","DENV_4",NA,"Complete_Genome",10616,"India",NA,1979,NA,20.593684,78.96288,"APPROXIMATE","India",NA,NA,NA,NA,"India_1979"
"5593","JQ922558",428625149,"Dengue_virus_4_isolate_DENV_4_IND_624000_1962_complete_genome","DENV_4",NA,"Complete_Genome",10626,"India","Vellore",1962,NA,20.593684,78.96288,"APPROXIMATE","India",12.9165167,79.1324986,"APPROXIMATE","Vellore, Tamil Nadu, India","India_Vellore_Tamil_Nadu_1962"
"5594","JQ922557",428625097,"Dengue_virus_3_isolate_DENV_3_IND_59826_2005_complete_genome","DENV_3",NA,"Complete_Genome",10657,"India","Kolkata",2005,NA,20.593684,78.96288,"APPROXIMATE","India",22.572646,88.363895,"APPROXIMATE","Kolkata, West Bengal, India","India_Kolkata_West_Bengol_2005"
"5595","JQ922556",428625095,"Dengue_virus_3_isolate_DENV_3_IND_58760_2005_complete_genome","DENV_3",NA,"Complete_Genome",10652,"India","Pune",2005,NA,20.593684,78.96288,"APPROXIMATE","India",18.5204303,73.8567437,"APPROXIMATE","Pune, Maharashtra, India","India_Pune_Maharashtra_2005"
